0.8324637,2.6943307,2.9830097
0.8506937,2.1905253,3.2824679
0.8486392,1.6924009,3.5962893
0.8349325,1.1944738,3.9314409
0.8172870,0.6939406,4.2627550
0.8010629,0.1956207,4.5771092
0.7892230,-0.3034392,4.8647958
0.7830159,-0.8028649,5.1222702
0.7823342,-1.3018904,5.2856656
0.7858695,-1.8026291,5.3405644
0.7914312,-2.3003132,5.0210822
0.7970508,-2.7985860,4.6984438
0.8009215,-3.3013300,4.3775393
0.7996911,-3.7983945,4.0679800
0.7821096,-4.3016775,3.7622098
0.7362901,-4.7999715,3.4630831
0.6500948,-5.2957777,3.1638331
0.5123704,-5.7720133,2.8649690
0.3042230,-6.2286406,2.5718089
0.0167809,-6.6372161,2.2940734
-0.3495216,-6.9718481,2.0424978
-0.7925529,-7.2043774,1.9179649
-1.2776276,-7.2949676,1.8437060
-1.7596208,-7.2073334,1.8148517
-2.1935475,-6.9489650,1.8237798
-2.5305179,-6.5731564,1.9306819
-2.7465533,-6.1220849,2.0344259
-2.8089491,-5.6415182,2.1668915
-2.7429362,-5.1448381,2.4014810
-2.5926934,-4.6791751,2.6479313
-2.3822076,-4.2164531,2.9185504
-2.1438573,-3.7746418,3.2220094
-1.8966298,-3.3306679,3.4337264
-1.6675905,-2.8900994,3.5584984
-1.4696440,-2.4255975,3.2421453
-1.3404565,-1.9495122,3.0398610
-1.2898546,-1.4597944,2.9809023
-1.3086529,-0.9574454,3.0929631
-1.3897668,-0.4691214,3.2704342
-1.5230018,0.0146277,3.4738298
-1.6930467,0.4875048,3.7011527
-1.8819201,0.9495785,3.8778555
-2.0752071,1.4121611,3.8521474
-2.2550975,1.8784225,3.4846162
-2.4046873,2.3556873,3.1445584
-2.5031918,2.8448336,2.8192887
-2.5322342,3.3438525,2.5194192
-2.4756436,3.8464376,2.2459623
-2.3171881,4.3206182,2.0100097
-2.0449909,4.7350429,1.8855476
-1.6605484,5.0394374,1.7646344
-1.1950538,5.1727930,1.7785219
-0.6875812,5.1389686,1.8773900
-0.2206435,4.9644372,1.9642082
0.1923963,4.6730519,2.0735556
0.5041185,4.2969157,2.2406999
0.7098643,3.8462863,2.4696958
0.8243110,3.3612132,2.7040592
0.8742602,2.8625867,2.9618022
0.8807105,2.3554584,3.2303776
0.8613416,1.8529960,3.5217759
0.8377269,1.3528330,3.8243567
0.8217803,0.8570849,4.1393787
0.8124078,0.3565685,4.4492220
0.8077046,-0.1424743,4.7429879
0.8064978,-0.6415843,5.0146850
0.8084794,-1.1418738,5.2598116
0.8100690,-1.6405008,5.3450203
0.8109393,-2.1408054,5.2489777
0.8135035,-2.6389551,4.9131362
0.8129597,-3.1378772,4.5812652
0.8048330,-3.6401620,4.2530860
0.7872245,-4.1333630,3.9494338
0.7573193,-4.6352907,3.6572071
0.7068792,-5.1343705,3.3818431
0.6170427,-5.6339174,3.1046036
0.4806052,-6.1085630,2.8266964
0.2754168,-6.5700626,2.5524691
-0.0086447,-6.9673389,2.2883006
-0.3980832,-7.2832134,2.0357224
-0.8523980,-7.4719673,1.9406523
-1.3540101,-7.5284898,1.8691138
-1.8437275,-7.4352021,1.8383704
-2.2863243,-7.1920042,1.8829547
-2.6211235,-6.8330909,1.9636895
-2.8196169,-6.3728110,2.0480051
-2.8804666,-5.8815683,2.1855248
-2.8256866,-5.3901659,2.3717623
-2.6682334,-4.9180462,2.6064115
-2.4460108,-4.4722887,2.8951118
-2.1979544,-4.0310961,3.2117203
-1.9595165,-3.5908803,3.5727204
-1.7368992,-3.1401482,3.5366392
-1.5465953,-2.6815310,3.2638462
-1.4014700,-2.1998138,3.1879035
-1.3174866,-1.7093455,3.2095491
-1.3023338,-1.2148998,3.3092359
-1.3537397,-0.7180299,3.4631309
-1.4558270,-0.2331291,3.6340728
-1.5988500,0.2485854,3.8285273
-1.7693971,0.7197622,4.0594089
-1.9527775,1.1848313,3.9452968
-2.1350244,1.6529995,3.7139594
-2.2992277,2.1269582,3.3604656
-2.4291152,2.6146647,3.0226734
-2.5041736,3.1011299,2.6983933
-2.5049711,3.6081636,2.3980861
-2.4013473,4.0918717,2.1251798
-2.1693780,4.5290450,1.9267882
-1.8148290,4.8839790,1.8282134
-1.3765749,5.1150731,1.7899785
-0.8911831,5.1846132,1.8399060
-0.4068412,5.0694345,1.9626062
0.0254260,4.8186823,2.0479665
0.3657685,4.4627710,2.1826334
0.6029470,4.0261214,2.3534241
0.7571022,3.5418637,2.5519926
0.8446617,3.0506107,2.8019977
0.8831652,2.5509197,3.0749484
0.8852564,2.0514774,3.3657777
0.8649052,1.5506397,3.6893129
0.8354071,1.0512118,4.0153436
0.8078738,0.5537085,4.3443962
0.7894104,0.0535427,4.6332906
0.7799678,-0.4452414,4.9027142
0.7780935,-0.9449247,5.1515824
0.7836198,-1.4442153,5.3575986
0.7948798,-1.9433300,5.3065830
0.8090541,-2.4439997,4.9888037
0.8218636,-2.9416562,4.6572412
0.8271700,-3.4411016,4.3286952
0.8171587,-3.9425437,4.0035586
0.7837977,-4.4373894,3.6963648
0.7188867,-4.9354169,3.3981538
0.6166600,-5.4250663,3.1171448
0.4660636,-5.9083788,2.8364274
0.2620067,-6.3593205,2.5558944
-0.0222627,-6.7852668,2.2800460
-0.3690907,-7.1329772,2.0491728
-0.7980441,-7.3595322,1.8921111
-1.2896673,-7.4174929,1.8346159
-1.7724593,-7.3056533,1.8146261
-2.2127280,-7.0488319,1.8224779
-2.5579547,-6.6809801,1.9231367
-2.7917758,-6.2284476,2.0168172
-2.8770763,-5.7555643,2.1237392
-2.8015589,-5.2668800,2.3818714
-2.6322891,-4.8153342,2.6362334
-2.4028626,-4.3589054,2.9133948
-2.1489986,-3.9214750,3.2115559
-1.8911075,-3.4820509,3.4950416
-1.6621753,-3.0427637,3.6710645
-1.4787755,-2.5770704,3.3695169
-1.3538647,-2.0969623,3.1463710
-1.2907257,-1.6031682,3.0269223
-1.2920929,-1.1036087,3.1337029
-1.3545444,-0.6077416,3.2962935
-1.4700012,-0.1221334,3.4931082
-1.6266150,0.3525054,3.7276465
-1.8065308,0.8165603,3.9834574
-1.9939860,1.2792672,3.9995699
-2.1721732,1.7477058,3.6286059
-2.3229068,2.2213816,3.2979773
-2.4366684,2.7134520,2.9804788
-2.4981055,3.2118090,2.6823963
-2.4889471,3.7251118,2.4041617
-2.3944918,4.2062009,2.1436590
-2.1786825,4.6443181,1.9135955
-1.8107636,4.9759808,1.7892430
-1.3534061,5.1635191,1.7742821
-0.8460070,5.2038781,1.8025390
-0.3540605,5.0968564,1.8933222
0.0520446,4.8494688,2.0211958
0.3603061,4.4722973,2.1924027
0.5856539,4.0086135,2.4089047
0.7224912,3.5308430,2.6143073
0.8030473,3.0293369,2.8506275
0.8402546,2.5318818,3.1106241
0.8518396,2.0283713,3.4148430
0.8464970,1.5309604,3.7319488
0.8318589,1.0322777,4.0665143
0.8149079,0.5321413,4.3882719
0.8002127,0.0337802,4.6928958
0.7902327,-0.4655730,4.9695002
0.7861031,-0.9647673,5.2195455
0.7875049,-1.4639652,5.3366714
0.7929227,-1.9645815,5.2710990
0.8001371,-2.4619017,4.9632603
0.8081182,-2.9607462,4.6420849
0.8141484,-3.4625664,4.3244797
0.8125316,-3.9612183,4.0177521
0.7919582,-4.4639398,3.7147025
0.7403679,-4.9620052,3.4183094
0.6465404,-5.4549773,3.1211644
0.4981456,-5.9278633,2.8234837
0.2760843,-6.3779059,2.5458425
-0.0234412,-6.7772373,2.2816211
-0.3988994,-7.1014088,2.0327569
-0.8495314,-7.3199513,1.9113613
-1.3366011,-7.3896553,1.8404727
-1.8211569,-7.2808024,1.8206133
-2.2376545,-7.0102822,1.8766917
-2.5692495,-6.6197838,1.9548656
-2.7743115,-6.1732342,2.0530538
-2.8319848,-5.6812027,2.1962878
-2.7659631,-5.1988934,2.4036706
-2.6134635,-4.7225360,2.6544540
-2.4044044,-4.2597650,2.9390042
-2.1703473,-3.8170632,3.2592224
-1.9272657,-3.3740526,3.5208409
-1.6972612,-2.9263302,3.5796142
-1.5004997,-2.4630844,3.4253073
-1.3656154,-1.9934929,3.1873644
-1.3015910,-1.4995892,3.1031337
-1.3040161,-1.0058001,3.1740001
-1.3677928,-0.5089765,3.3038933
-1.4865294,-0.0186321,3.4752860
-1.6445547,0.4532290,3.6953610
-1.8292794,0.9196390,3.8210234
-2.0223772,1.3810024,3.8338570
-2.2069122,1.8469567,3.5081496
-2.3631091,2.3209172,3.1484157
-2.4709603,2.8082300,2.8205464
-2.5091405,3.3077506,2.5262461
-2.4618583,3.8075192,2.2517237
-2.3147096,4.2859477,2.0092218
-2.0391239,4.7178461,1.8641194
-1.6643952,5.0242731,1.7728651
-1.2026776,5.1618936,1.7462714
-0.7098923,5.1313559,1.8730883
-0.2310290,4.9574709,1.9673107
0.1820612,4.6706851,2.0731147
0.4992108,4.2957217,2.2318129
0.7082358,3.8454317,2.4454089
0.8225785,3.3686321,2.6907441
0.8766032,2.8611063,2.9493684
0.8850420,2.3596978,3.2230607
0.8688393,1.8538745,3.5163217
0.8473504,1.3586362,3.8193340
0.8358150,0.8564518,4.1385793
0.8318700,0.3589482,4.4470320
0.8320924,-0.1398239,4.7447971
0.8364295,-0.6403093,5.0105869
0.8422306,-1.1396828,5.2643971
0.8467353,-1.6389295,5.4586541
0.8486226,-2.1380914,5.1758757
0.8491707,-2.6371458,4.8617032
0.8446028,-3.1375273,4.5306196
0.8295591,-3.6348428,4.2125722
0.8043022,-4.1308315,3.9121666
0.7642540,-4.6350804,3.6235588
0.7024092,-5.1303044,3.3550849
0.6014080,-5.6258285,3.0809717
0.4477667,-6.1044526,2.7901313
0.2302035,-6.5540843,2.5061464
-0.0708230,-6.9375871,2.2395451
-0.4717526,-7.2290432,2.0327290
-0.9399373,-7.3951552,1.9247383
-1.4439661,-7.4247972,1.8598796
-1.9300934,-7.3047540,1.8357913
-2.3567374,-7.0400138,1.8815956
-2.6665865,-6.6606066,1.9923731
-2.8362475,-6.1911085,2.0708336
-2.8745052,-5.6978491,2.2186494
-2.7981557,-5.2066094,2.4201408
-2.6206572,-4.7407962,2.6576732
-2.3902791,-4.2957377,2.9472833
-2.1431187,-3.8565376,3.2636439
-1.9050203,-3.4155413,3.6254296
-1.6841954,-2.9648251,3.5937235
-1.4957397,-2.5058462,3.2820854
-1.3536105,-2.0239094,3.0449803
-1.2803261,-1.5333104,3.0315027
-1.2830442,-1.0371434,3.1629545
-1.3544007,-0.5424209,3.3340459
-1.4765949,-0.0611739,3.5302971
-1.6371802,0.4151597,3.7513184
-1.8197481,0.8808367,4.0156364
-2.0095804,1.3444668,3.8914178
-2.1912785,1.8118269,3.6109508
-2.3495873,2.2891454,3.2752728
-2.4672864,2.7790791,2.9482502
-2.5251589,3.2673899,2.6304456
-2.5018971,3.7722308,2.3470998
-2.3675538,4.2471470,2.0960727
-2.1052937,4.6707634,1.9121693
-1.7305654,5.0032797,1.8146847
-1.2785267,5.2023631,1.7880229
-0.7870122,5.2305734,1.8312281
-0.3125017,5.0751965,1.9538249
0.0955281,4.7930335,2.0401586
0.4069202,4.4110728,2.2142971
0.6176976,3.9566254,2.4216758
0.7500330,3.4698882,2.6263662
0.8237010,2.9748217,2.8882109
0.8533801,2.4751021,3.1704310
0.8522779,1.9751977,3.4785367
0.8335217,1.4741883,3.8026749
0.8089539,0.9755748,4.1293173
0.7875971,0.4760880,4.4478357
0.7738468,-0.0232491,4.7361470
0.7676260,-0.5220823,5.0052531
0.7673049,-1.0218409,5.2505613
0.7727252,-1.5210191,5.2871429
0.7825538,-2.0206026,5.1744481
0.7939209,-2.5203142,4.8442511
0.8022445,-3.0185508,4.5107529
0.8009436,-3.5190905,4.1781856
0.7819667,-4.0180731,3.8514589
0.7364787,-4.5135072,3.5400144
0.6555862,-5.0106165,3.2368600
0.5340767,-5.4952463,2.9521640
0.3578258,-5.9701703,2.6724452
0.1199135,-6.4088274,2.4014353
-0.2057530,-6.8043474,2.1347654
-0.5907507,-7.0963229,1.9208171
-1.0482986,-7.2326620,1.8099511
-1.5563867,-7.1875840,1.7628916
-2.0073668,-6.9895608,1.7889778
-2.3996158,-6.6557033,1.8506166
-2.6702932,-6.2487493,1.9485599
-2.8107206,-5.7640441,2.0638609
-2.7792004,-5.2900244,2.2912457
-2.6284926,-4.8215894,2.5465144
-2.4107802,-4.3490028,2.8056600
-2.1678111,-3.9118835,3.1085934
-1.9148662,-3.4718687,3.3696030
-1.6853618,-3.0306964,3.5695636
-1.4989328,-2.5660121,3.3693556
-1.3720800,-2.0888508,3.1345603
-1.3034631,-1.5942740,3.0561423
-1.2995419,-1.0952362,3.1289565
-1.3579072,-0.5986901,3.2624235
-1.4710769,-0.1119634,3.4484317
-1.6260911,0.3617084,3.6994676
-1.8058500,0.8267901,3.8756246
-1.9935014,1.2924579,3.9696005
-2.1683102,1.7562146,3.6020947
-2.3179032,2.2345210,3.2620804
-2.4272182,2.7242752,2.9527701
-2.4839162,3.2294111,2.6641745
-2.4698779,3.7320291,2.3843831
-2.3651902,4.2167498,2.1206354
-2.1364015,4.6546922,1.9315648
-1.7690896,4.9706883,1.7976939
-1.3043549,5.1511919,1.7780065
-0.7920204,5.1859316,1.8160057
-0.3075493,5.0740650,1.9027160
0.0947145,4.8205204,2.0308577
0.4031422,4.4309600,2.1870637
0.6176346,3.9710137,2.4015760
0.7490655,3.4887258,2.6172810
0.8225963,2.9874600,2.8460933
0.8543902,2.4874174,3.1165099
0.8597035,1.9862538,3.4170439
0.8492928,1.4904745,3.7382067
0.8314088,0.9890952,4.0781474
0.8135727,0.4903332,4.3984643
0.8005588,-0.0079580,4.6991942
0.7945469,-0.5078886,4.9609286
0.7961627,-1.0068267,5.2078451
0.8046159,-1.5067585,5.3943680
0.8178357,-2.0057408,5.2437595
0.8328091,-2.5033760,4.9826100
0.8481684,-3.0046111,4.6627449
0.8611887,-3.5017079,4.3543590
0.8643638,-4.0033323,4.0551376
0.8477207,-4.5046491,3.7636297
0.7996740,-5.0042840,3.4798290
0.7107090,-5.4954547,3.1962538
0.5679782,-5.9743851,2.9105403
0.3564385,-6.4262081,2.6422982
0.0710789,-6.8344152,2.3850644
-0.2892630,-7.1809697,2.1452364
-0.7194924,-7.4305339,1.9817179
-1.2032618,-7.5460414,1.8940739
-1.6928703,-7.4946913,1.8605669
-2.1420363,-7.2746532,1.8755611
-2.5022471,-6.9261806,1.9680372
-2.7616965,-6.4844435,2.0464658
-2.8849980,-6.0136687,2.1380990
-2.8642865,-5.5190328,2.3297042
-2.7430860,-5.0459885,2.5583809
-2.5530307,-4.5803921,2.8187015
-2.3214738,-4.1329795,3.1142448
-2.0740426,-3.6937088,3.4469961
-1.8300402,-3.2550753,3.7102256
-1.6046037,-2.8016171,3.4435550
-1.4287991,-2.3343629,3.2067414
-1.3262090,-1.8557627,3.0504772
-1.2973947,-1.3582451,3.1602493
-1.3312590,-0.8649478,3.3103533
-1.4200045,-0.3709853,3.4759892
-1.5554156,0.1135971,3.6525011
-1.7232013,0.5830191,3.8865193
-1.9109486,1.0483434,3.9666741
-2.1012504,1.5107324,3.7690264
-2.2780805,1.9793753,3.4406413
-2.4217823,2.4570055,3.0844955
-2.5128532,2.9480259,2.7617678
-2.5309384,3.4495899,2.4717504
-2.4608522,3.9444732,2.2053938
-2.2858110,4.4185208,1.9876719
-1.9857089,4.8283343,1.8368937
-1.5926979,5.1005376,1.7820073
-1.1208361,5.2032640,1.7870726
-0.6248078,5.1435236,1.8888335
-0.1526891,4.9449485,1.9907504
0.2412128,4.6404110,2.0964031
0.5443962,4.2477862,2.2896613
0.7362729,3.7992559,2.5066385
0.8431525,3.3127272,2.7482091
0.8906120,2.8034187,3.0051927
0.8941076,2.3032522,3.2787986
0.8754827,1.7998453,3.5642807
0.8527277,1.3021110,3.8681015
0.8392526,0.8018822,4.1811574
0.8343589,0.3047187,4.4893499
0.8327891,-0.1951165,4.7775327
0.8354711,-0.6957358,5.0436504
0.8387184,-1.1946389,5.2708520
0.8387468,-1.6941296,5.4203023
0.8361796,-2.1926149,5.1654147
0.8308774,-2.6920766,4.8319267
0.8197813,-3.1926977,4.5004405
0.7982740,-3.6865730,4.1842720
0.7681648,-4.1862395,3.8805410
0.7272821,-4.6850155,3.5970574
0.6621590,-5.1868917,3.3213798
0.5609916,-5.6750600,3.0495494
0.4008243,-6.1627597,2.7567037
0.1830550,-6.6014751,2.4659382
-0.1317380,-6.9807100,2.1812456
-0.5396014,-7.2473575,2.0119589
-1.0230540,-7.3932642,1.9019781
-1.5242624,-7.3988746,1.8562662
-2.0126721,-7.2563112,1.8354322
-2.4251413,-6.9816399,1.8471331
-2.7187575,-6.5813555,1.9704675
-2.8494667,-6.1132155,2.0733466
-2.8452032,-5.6236829,2.2397606
-2.7511195,-5.1218003,2.4616169
-2.5893822,-4.6513794,2.6999921
-2.3774983,-4.1920189,2.9758845
-2.1416694,-3.7526003,3.2854389
-1.8975087,-3.3112765,3.4588208
-1.6699223,-2.8665925,3.4505935
-1.4769355,-2.4087040,3.1232063
-1.3370222,-1.9280197,3.0109919
-1.2777007,-1.4412184,3.0252791
-1.3023762,-0.9407893,3.1393260
-1.3931522,-0.4521267,3.3151151
-1.5319925,0.0307207,3.5206149
-1.7025424,0.5043450,3.7427571
-1.8897300,0.9715689,3.9755167
-2.0754550,1.4366907,3.9474034
-2.2417618,1.9040539,3.5733037
-2.3753326,2.3830979,3.2256574
-2.4674508,2.8755212,2.8944144
-2.5073850,3.3738523,2.5810302
-2.4702845,3.8800886,2.3091174
-2.3228004,4.3570192,2.0812827
-2.0544006,4.7687397,1.9118455
-1.6664931,5.0721452,1.8117780
-1.1908461,5.2229714,1.7971755
-0.6908198,5.2199259,1.8455701
-0.2301350,5.0501952,1.9632545
0.1510935,4.7431831,2.0670035
0.4506099,4.3403622,2.2336563
0.6630929,3.8799223,2.4439264
0.7942110,3.3984136,2.6633057
0.8597191,2.9027818,2.9212586
0.8757870,2.4023602,3.2038495
0.8617415,1.9027542,3.5195934
0.8318796,1.4019014,3.8430659
0.7993495,0.9048616,4.1732505
0.7746823,0.4035965,4.4771449
0.7605987,-0.0947439,4.7609857
0.7558613,-0.5936599,5.0233786
0.7586449,-1.0933448,5.2588045
0.7682348,-1.5924693,5.3265057
0.7832572,-2.0926196,5.2312084
0.8007161,-2.5908145,4.9002621
0.8158524,-3.0895738,4.5686225
0.8219685,-3.5916327,4.2364151
0.8110825,-4.0878919,3.9156149
0.7744576,-4.5863257,3.6054155
0.7041875,-5.0821917,3.3100664
0.5931040,-5.5724402,3.0273525
0.4327201,-6.0462573,2.7495678
0.2062272,-6.5006891,2.4863627
-0.0883986,-6.9045891,2.2252613
-0.4554830,-7.2257173,1.9745985
-0.9073416,-7.4191883,1.8597064
-1.3955736,-7.4257506,1.8131491
-1.8817361,-7.2683826,1.8069333
-2.2890655,-6.9801950,1.8683234
-2.6078128,-6.5784821,1.9448257
-2.7993143,-6.1326080,2.0349463
-2.8490045,-5.6334192,2.2152710
-2.7529564,-5.1674439,2.4467473
-2.5671164,-4.7038697,2.7147388
-2.3338809,-4.2443821,3.0020152
-2.0850130,-3.8058910,3.3247812
-1.8405103,-3.3669983,3.5679103
-1.6252018,-2.9147859,3.5667552
-1.4599657,-2.4455144,3.3844187
-1.3538957,-1.9622296,3.1794129
-1.3044580,-1.4653146,3.2181740
-1.3149167,-0.9659849,3.2780753
-1.3835918,-0.4708395,3.3811940
-1.5045411,0.0139462,3.5597666
-1.6653160,0.4853842,3.8001560
-1.8495362,0.9492890,3.9030241
-2.0386845,1.4136836,3.7965384
-2.2108923,1.8783831,3.4615395
-2.3535235,2.3607463,3.1229145
-2.4498057,2.8522505,2.8261635
-2.4866729,3.3623546,2.5508897
-2.4471469,3.8559546,2.2869889
-2.3032874,4.3360916,2.0357214
-2.0263709,4.7377811,1.8912968
-1.6195914,5.0089033,1.7982409
-1.1348544,5.1423102,1.7867156
-0.6229096,5.1299640,1.8613921
-0.1596056,4.9773920,1.9718258
0.2150291,4.6845799,2.0886499
0.4989798,4.2671016,2.2438083
0.6869976,3.7960009,2.4438948
0.7977173,3.3054207,2.6640882
0.8534555,2.8050229,2.8989342
0.8726467,2.3039601,3.1802203
0.8676761,1.8039623,3.4898189
0.8493532,1.3079988,3.8209102
0.8267750,0.8068741,4.1626123
0.8071664,0.3082791,4.4772690
0.7945040,-0.1902703,4.7654734
0.7901582,-0.6900420,5.0188793
0.7937480,-1.1889453,5.2615519
0.8035408,-1.6890259,5.4274107
0.8167241,-2.1878621,5.1149059
0.8299827,-2.6852186,4.7974690
0.8416595,-3.1873322,4.4790379
0.8483249,-3.6844774,4.1760507
0.8398963,-4.1870841,3.8809533
0.8057455,-4.6865817,3.5937619
0.7343031,-5.1844752,3.3101892
0.6156997,-5.6682042,3.0249746
0.4353905,-6.1344066,2.7314152
0.1798717,-6.5637372,2.4562885
-0.1523199,-6.9338257,2.2016293
-0.5607070,-7.2224663,2.0221480
-1.0272417,-7.3910927,1.9153625
-1.5202329,-7.4014730,1.8575915
-1.9884372,-7.2378598,1.8356168
-2.3837907,-6.9253492,1.9069495
-2.6767499,-6.5174971,2.0077613
-2.8407887,-6.0449660,2.0832944
-2.8578085,-5.5581504,2.2569206
-2.7555542,-5.0767717,2.4791785
-2.5770028,-4.6007762,2.7192930
-2.3554694,-4.1579952,3.0157380
-2.1068007,-3.7151692,3.3249975
-1.8607263,-3.2781669,3.6558371
-1.6281601,-2.8263254,3.5759141
-1.4420975,-2.3725794,3.2769680
-1.3214555,-1.8885327,3.0081583
-1.2773148,-1.3981496,3.0447206
-1.3009530,-0.9000265,3.1890416
-1.3841109,-0.4022362,3.3609099
-1.5140787,0.0769485,3.5637426
-1.6801065,0.5507708,3.7950931
-1.8656515,1.0158339,4.0611685
-2.0556097,1.4793913,3.8124819
-2.2331174,1.9466814,3.4790256
-2.3800468,2.4240544,3.1254157
-2.4757305,2.9144777,2.7950809
-2.5011297,3.4140504,2.4831994
-2.4395255,3.9113944,2.2127718
-2.2680865,4.3940539,2.0037146
-1.9839267,4.8050691,1.8396362
-1.5992490,5.0858464,1.7562821
-1.1337547,5.1974758,1.7738080
-0.6278791,5.1429934,1.8473714
-0.1580378,4.9454742,1.9607664
0.2331228,4.6370539,2.0599622
0.5295671,4.2418559,2.2790930
0.7149363,3.7918040,2.5111271
0.8188359,3.2951961,2.7507321
0.8615098,2.7968407,3.0162241
0.8649381,2.2897040,3.2974832
0.8480063,1.7918348,3.5869008
0.8299294,1.2866673,3.9020226
0.8200852,0.7900560,4.2168334
0.8189826,0.2924482,4.5312277
0.8210657,-0.2074476,4.8162962
0.8259068,-0.7067070,5.0869484
0.8312314,-1.2065404,5.3428618
0.8321043,-1.7055106,5.2843632
0.8300189,-2.2048908,5.0877250
0.8249352,-2.7059692,4.7584052
0.8134725,-3.2043921,4.4317460
0.7912060,-3.7020579,4.1106313
0.7556579,-4.2025168,3.7957469
0.7058982,-4.6973008,3.5008259
0.6259838,-5.1961458,3.2082280
0.5013536,-5.6821307,2.9165542
0.3136154,-6.1532603,2.6252435
0.0569274,-6.5704678,2.3378476
-0.2945585,-6.9211107,2.0708539
-0.7248378,-7.1605479,1.9306959
-1.2122033,-7.2593232,1.8446561
-1.7104552,-7.1933391,1.7916530
-2.1589031,-6.9691759,1.8349402
-2.5188065,-6.6173416,1.9082463
-2.7423063,-6.1817415,2.0105927
-2.8230103,-5.6919493,2.1201307
-2.7717714,-5.2049207,2.3336999
-2.6133763,-4.7303687,2.5866189
-2.3919156,-4.2732690,2.8627836
-2.1575488,-3.8308275,3.1966201
-1.9248999,-3.3860663,3.4506563
-1.7092628,-2.9369088,3.5889762
-1.5205144,-2.4700571,3.3574098
-1.3783847,-1.9937898,3.1500157
-1.2992115,-1.5034277,3.0693604
-1.2968347,-1.0073241,3.1592463
-1.3629573,-0.5145122,3.2995128
-1.4840986,-0.0252401,3.4792823
-1.6431742,0.4466027,3.7040148
-1.8267598,0.9133582,3.8459605
-2.0170627,1.3766490,3.9210124
-2.1977745,1.8449728,3.5789168
-2.3515438,2.3223580,3.2314036
-2.4607589,2.8082961,2.9084737
-2.5081165,3.3100354,2.5995634
-2.4709178,3.8053629,2.3090892
-2.3290189,4.2803069,2.0557439
-2.0696825,4.7076248,1.9429335
-1.6971819,5.0343119,1.8306777
-1.2289276,5.2024877,1.8075982
-0.7294512,5.2151512,1.8623326
-0.2687317,5.0691442,1.9619521
0.1282204,4.7753967,2.0707567
0.4463357,4.3770184,2.1960800
0.6657019,3.9289250,2.4003800
0.8053959,3.4472224,2.6243477
0.8761261,2.9515795,2.8654027
0.8940189,2.4525955,3.1530104
0.8788286,1.9521021,3.4629221
0.8470584,1.4534282,3.7879461
0.8116287,0.9527844,4.1210895
0.7849731,0.4540359,4.4318302
0.7716632,-0.0436465,4.7200754
0.7686759,-0.5438217,4.9699876
0.7746577,-1.0429232,5.2089738
0.7884096,-1.5426953,5.4153148
0.8080643,-2.0412855,5.2309429
0.8306102,-2.5396940,4.9636237
0.8511197,-3.0406009,4.6335912
0.8626021,-3.5381622,4.3087448
0.8571084,-4.0369008,3.9936033
0.8262170,-4.5381020,3.6880429
0.7635787,-5.0309836,3.4074258
0.6607781,-5.5246632,3.1311259
0.5116465,-6.0038152,2.8600162
0.3022631,-6.4633119,2.5947895
0.0322248,-6.8756036,2.3351077
-0.3168900,-7.2352441,2.1046362
-0.7395813,-7.4742651,1.9459714
-1.2374285,-7.5549792,1.8623982
-1.7177100,-7.4630647,1.8387552
-2.1671137,-7.2256362,1.8527158
-2.5248958,-6.8762393,1.9490184
-2.7809069,-6.4314256,2.0323789
-2.9034113,-5.9650655,2.1125622
-2.8741792,-5.4692466,2.3424950
-2.7275203,-5.0123262,2.5898250
-2.5110821,-4.5548238,2.8602794
-2.2618477,-4.1124071,3.1524490
-2.0016060,-3.6751473,3.4839607
-1.7592926,-3.2405671,3.7324186
-1.5529633,-2.7819372,3.4359983
-1.4045097,-2.3089122,3.2119479
-1.3186756,-1.8199656,3.0764567
-1.2945462,-1.3212590,3.1726554
-1.3307566,-0.8228564,3.3113224
-1.4222533,-0.3317495,3.4783510
-1.5605557,0.1482258,3.6762367
-1.7311420,0.6159797,3.9374484
-1.9179840,1.0794007,4.0251046
-2.1026983,1.5445457,3.7321511
-2.2661160,2.0134627,3.4019138
-2.3969512,2.5004645,3.0725604
-2.4792906,2.9948646,2.7784694
-2.4980936,3.5067841,2.5021941
-2.4387949,3.9916394,2.2400261
-2.2665054,4.4644388,1.9912339
-1.9558779,4.8387631,1.8471536
-1.5277843,5.0787688,1.7860845
-1.0291910,5.1772962,1.7828511
-0.5224681,5.1274870,1.8580759
-0.0811909,4.9349285,1.9814439
0.2654411,4.6030337,2.1180182
0.5238526,4.1613567,2.2954316
0.6864254,3.6901707,2.4932087
0.7844988,3.1918936,2.5618739
0.8324637,2.6943307,2.9830097
